Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2016-01-01 00:00:00;0.00;-60.00;-171.00;0.00;-32.00;82.00;90.00;0;
2016-01-01 00:15:00;0.00;-60.00;-168.00;0.00;-32.00;83.00;90.00;0;
2016-01-01 00:30:00;0.00;-60.00;-165.00;0.00;-33.00;78.00;90.00;0;
2016-01-01 00:45:00;0.00;-60.00;-165.00;0.00;-31.00;77.00;89.00;0;
2016-01-01 01:00:00;0.00;-60.00;-166.00;0.00;-32.00;76.00;90.00;0;
2016-01-01 01:15:00;0.00;-60.00;-165.00;0.00;-32.00;75.00;90.00;0;
2016-01-01 01:30:00;0.00;-60.00;-165.00;0.00;-32.00;79.00;90.00;0;
2016-01-01 01:45:00;0.00;-60.00;-168.00;0.00;-32.00;78.00;90.00;0;
2016-01-01 02:00:00;0.00;-60.00;-168.00;0.00;-34.00;81.00;90.00;0;
2016-01-01 02:15:00;0.00;-60.00;-173.00;0.00;-33.00;83.00;90.00;0;
2016-01-01 02:30:00;0.00;-60.00;-170.00;0.00;-35.00;80.00;90.00;0;
2016-01-01 02:45:00;0.00;-60.00;-170.00;0.00;-32.00;80.00;90.00;0;
2016-01-01 03:00:00;0.00;-60.00;-166.00;0.00;-32.00;76.00;90.00;0;
2016-01-01 03:15:00;0.00;-60.00;-165.00;0.00;-32.00;75.00;90.00;0;
2016-01-01 03:30:00;0.00;-60.00;-165.00;0.00;-33.00;75.00;90.00;0;
2016-01-01 03:45:00;0.00;-60.00;-165.00;0.00;-32.00;75.00;89.00;0;
2016-01-01 04:00:00;0.00;-60.00;-161.00;0.00;-35.00;75.00;83.00;0;
2016-01-01 04:15:00;0.00;-60.00;-160.00;0.00;-33.00;75.00;82.00;0;
2016-01-01 04:30:00;0.00;-60.00;-153.00;0.00;-32.00;75.00;79.00;0;
2016-01-01 04:45:00;0.00;-60.00;-150.00;0.00;-36.00;75.00;75.00;0;
2016-01-01 05:00:00;0.00;-60.00;-189.00;0.00;-36.00;92.00;96.00;0;
2016-01-01 05:15:00;0.00;-60.00;-173.00;0.00;-34.00;81.00;91.00;0;
2016-01-01 05:30:00;0.00;-60.00;-156.00;0.00;-32.00;75.00;80.00;0;
2016-01-01 05:45:00;0.00;-60.00;-156.00;0.00;-35.00;75.00;80.00;0;
2016-01-01 06:00:00;0.00;-60.00;-150.00;0.00;-33.00;75.00;77.00;0;
2016-01-01 06:15:00;0.00;-60.00;-148.00;0.00;-34.00;75.00;77.00;0;
2016-01-01 06:30:00;0.00;-60.00;-150.00;0.00;-30.00;75.00;76.00;0;
2016-01-01 06:45:00;0.00;-55.00;-248.00;0.00;-32.00;139.00;108.00;0;
2016-01-01 07:00:00;0.00;-35.00;-450.00;0.00;-21.00;181.00;272.00;0;
2016-01-01 07:15:00;0.00;-5.00;-481.00;0.00;-5.00;192.00;286.00;0;
2016-01-01 07:30:00;76.00;0.00;-404.00;13.00;0.00;195.00;287.00;0;
2016-01-01 07:45:00;241.00;0.00;-544.00;18.00;-3.00;182.00;550.00;0;
2016-01-01 08:00:00;396.00;-56.00;-76.00;29.00;-94.00;184.00;1101.00;0;
2016-01-01 08:15:00;1304.00;-58.00;477.00;36.00;1448.00;176.00;1604.00;0;
2016-01-01 08:30:00;2444.00;-75.00;1024.00;47.00;3812.00;169.00;2125.00;0;
2016-01-01 08:45:00;3514.00;-41.00;1656.00;53.00;3209.00;166.00;2447.00;0;
2016-01-01 09:00:00;4485.00;-9.00;2181.00;64.00;2331.00;166.00;2775.00;0;
2016-01-01 09:15:00;4988.00;3.00;2362.00;61.00;2102.00;216.00;2835.00;0;
2016-01-01 09:30:00;5229.00;0.00;2881.00;82.00;3999.00;211.00;3145.00;0;
2016-01-01 09:45:00;5441.00;2.00;5845.00;66.00;18082.00;213.00;3418.00;0;
2016-01-01 10:00:00;5584.00;2.00;9117.00;63.00;17703.00;214.00;3771.00;0;
2016-01-01 10:15:00;5665.00;0.00;9429.00;60.00;23608.00;215.00;4362.00;0;
2016-01-01 10:30:00;5599.00;-7.00;7296.00;59.00;24974.00;214.00;6999.00;0;
2016-01-01 10:45:00;5397.00;-9.00;4735.00;59.00;15810.00;212.00;11532.00;0;
2016-01-01 11:00:00;5111.00;-13.00;3901.00;59.00;13515.00;214.00;15529.00;0;
2016-01-01 11:15:00;4442.00;-26.00;3054.00;58.00;7930.00;213.00;9965.00;0;
2016-01-01 11:30:00;3764.00;-48.00;2351.00;49.00;1161.00;217.00;5947.00;0;
2016-01-01 11:45:00;2530.00;-85.00;1517.00;44.00;929.00;212.00;3004.00;0;
2016-01-01 12:00:00;997.00;-37.00;506.00;35.00;689.00;214.00;2313.00;0;
2016-01-01 12:15:00;269.00;0.00;20.00;30.00;464.00;194.00;1764.00;0;
2016-01-01 12:30:00;165.00;0.00;-296.00;21.00;232.00;166.00;1107.00;0;
2016-01-01 12:45:00;12.00;0.00;-520.00;12.00;9.00;166.00;461.00;0;
2016-01-01 13:00:00;0.00;-14.00;-447.00;0.00;-21.00;184.00;261.00;0;
2016-01-01 13:15:00;0.00;-38.00;-436.00;0.00;-2.00;173.00;258.00;0;
2016-01-01 13:30:00;0.00;-55.00;-307.00;0.00;-29.00;128.00;178.00;0;
2016-01-01 13:45:00;0.00;-60.00;-152.00;0.00;-45.00;76.00;75.00;0;
2016-01-01 14:00:00;0.00;-60.00;-144.00;0.00;-45.00;75.00;67.00;0;
2016-01-01 14:15:00;0.00;-60.00;-157.00;0.00;-45.00;80.00;75.00;0;
2016-01-01 14:30:00;0.00;-60.00;-157.00;0.00;-45.00;79.00;75.00;0;
2016-01-01 14:45:00;0.00;-58.00;-166.00;0.00;-45.00;89.00;80.00;0;
2016-01-01 15:00:00;0.00;-58.00;-166.00;0.00;-45.00;90.00;83.00;0;
2016-01-01 15:15:00;0.00;-58.00;-165.00;0.00;-45.00;90.00;83.00;0;
2016-01-01 15:30:00;0.00;-59.00;-166.00;0.00;-45.00;90.00;82.00;0;
2016-01-01 15:45:00;0.00;-59.00;-164.00;0.00;-45.00;83.00;77.00;0;
2016-01-01 16:00:00;0.00;-60.00;-165.00;0.00;-45.00;88.00;82.00;0;
2016-01-01 16:15:00;0.00;-59.00;-168.00;0.00;-45.00;88.00;82.00;0;
2016-01-01 16:30:00;0.00;-57.00;-165.00;0.00;-45.00;89.00;83.00;0;
2016-01-01 16:45:00;0.00;-58.00;-166.00;0.00;-45.00;90.00;83.00;0;
2016-01-01 17:00:00;0.00;-56.00;-165.00;0.00;-45.00;88.00;85.00;0;
2016-01-01 17:15:00;0.00;-59.00;-166.00;0.00;-45.00;90.00;85.00;0;
2016-01-01 17:30:00;0.00;-60.00;-167.00;0.00;-45.00;88.00;85.00;0;
2016-01-01 17:45:00;0.00;-58.00;-153.00;0.00;-45.00;79.00;76.00;0;
2016-01-01 18:00:00;0.00;-57.00;-124.00;0.00;-45.00;63.00;60.00;0;
2016-01-01 18:15:00;0.00;-57.00;-130.00;0.00;-45.00;65.00;62.00;0;
2016-01-01 18:30:00;0.00;-55.00;-135.00;0.00;-45.00;75.00;64.00;0;
2016-01-01 18:45:00;0.00;-59.00;-140.00;0.00;-45.00;74.00;74.00;0;
2016-01-01 19:00:00;0.00;-57.00;-133.00;0.00;-45.00;70.00;61.00;0;
2016-01-01 19:15:00;0.00;-54.00;-141.00;0.00;-45.00;73.00;69.00;0;
2016-01-01 19:30:00;0.00;-55.00;-149.00;0.00;-45.00;75.00;74.00;0;
2016-01-01 19:45:00;0.00;-53.00;-156.00;0.00;-45.00;76.00;75.00;0;
2016-01-01 20:00:00;0.00;-58.00;-142.00;0.00;-45.00;73.00;73.00;0;
2016-01-01 20:15:00;0.00;-54.00;-136.00;0.00;-45.00;71.00;68.00;0;
2016-01-01 20:30:00;0.00;-50.00;-135.00;0.00;-45.00;74.00;65.00;0;
2016-01-01 20:45:00;0.00;-52.00;-137.00;0.00;-45.00;74.00;71.00;0;
2016-01-01 21:00:00;0.00;-54.00;-144.00;0.00;-45.00;71.00;73.00;0;
2016-01-01 21:15:00;0.00;-58.00;-159.00;0.00;-45.00;76.00;75.00;0;
2016-01-01 21:30:00;0.00;-54.00;-165.00;0.00;-45.00;84.00;82.00;0;
2016-01-01 21:45:00;0.00;-58.00;-165.00;0.00;-45.00;82.00;78.00;0;
2016-01-01 22:00:00;0.00;-60.00;-155.00;0.00;-45.00;76.00;78.00;0;
2016-01-01 22:15:00;0.00;-56.00;-151.00;0.00;-45.00;75.00;75.00;0;
2016-01-01 22:30:00;0.00;-55.00;-156.00;0.00;-45.00;75.00;75.00;0;
2016-01-01 22:45:00;0.00;-55.00;-141.00;0.00;-45.00;69.00;67.00;0;
2016-01-01 23:00:00;0.00;-52.00;-135.00;0.00;-45.00;68.00;73.00;0;
2016-01-01 23:15:00;0.00;-53.00;-142.00;0.00;-45.00;75.00;75.00;0;
2016-01-01 23:30:00;0.00;-57.00;-149.00;0.00;-45.00;75.00;75.00;0;
2016-01-01 23:45:00;0.00;-56.00;-149.00;0.00;-45.00;75.00;75.00;0;
2016-01-02 00:00:00;0.00;-58.00;-135.00;0.00;-45.00;69.00;72.00;0;
2016-01-02 00:15:00;0.00;-56.00;-135.00;0.00;-45.00;65.00;70.00;0;
2016-01-02 00:30:00;0.00;-53.00;-135.00;0.00;-45.00;65.00;67.00;0;
2016-01-02 00:45:00;0.00;-52.00;-135.00;0.00;-45.00;67.00;70.00;0;
2016-01-02 01:00:00;0.00;-56.00;-143.00;0.00;-45.00;74.00;73.00;0;
2016-01-02 01:15:00;0.00;-51.00;-140.00;0.00;-42.00;70.00;70.00;0;
2016-01-02 01:30:00;0.00;-51.00;-145.00;0.00;-45.00;75.00;74.00;0;
2016-01-02 01:45:00;0.00;-51.00;-136.00;0.00;-45.00;73.00;73.00;0;
2016-01-02 02:00:00;0.00;-51.00;-131.00;0.00;-42.00;70.00;70.00;0;
2016-01-02 02:15:00;0.00;-55.00;-139.00;0.00;-45.00;72.00;74.00;0;
2016-01-02 02:30:00;0.00;-54.00;-138.00;0.00;-45.00;72.00;74.00;0;
2016-01-02 02:45:00;0.00;-50.00;-128.00;0.00;-42.00;68.00;69.00;0;
2016-01-02 03:00:00;0.00;-50.00;-126.00;0.00;-42.00;69.00;66.00;0;
2016-01-02 03:15:00;0.00;-44.00;-117.00;0.00;-39.00;59.00;62.00;0;
2016-01-02 03:30:00;0.00;-55.00;-135.00;0.00;-45.00;70.00;66.00;0;
2016-01-02 03:45:00;0.00;-47.00;-111.00;0.00;-39.00;52.00;53.00;0;
2016-01-02 04:00:00;0.00;-47.00;-130.00;0.00;-39.00;68.00;68.00;0;
2016-01-02 04:15:00;0.00;-50.00;-143.00;0.00;-39.00;70.00;73.00;0;
2016-01-02 04:30:00;0.00;-52.00;-154.00;0.00;-42.00;72.00;74.00;0;
2016-01-02 04:45:00;0.00;-43.00;-132.00;0.00;-36.00;69.00;63.00;0;
2016-01-02 05:00:00;0.00;-48.00;-126.00;0.00;-39.00;64.00;62.00;0;
2016-01-02 05:15:00;0.00;-49.00;-117.00;0.00;-39.00;62.00;60.00;0;
2016-01-02 05:30:00;0.00;-45.00;-122.00;0.00;-39.00;62.00;59.00;0;
2016-01-02 05:45:00;0.00;-44.00;-113.00;0.00;-36.00;60.00;58.00;0;
2016-01-02 06:00:00;0.00;-41.00;-101.00;0.00;-33.00;55.00;53.00;0;
2016-01-02 06:15:00;0.00;-37.00;-92.00;0.00;-30.00;50.00;42.00;0;
2016-01-02 06:30:00;0.00;-53.00;-135.00;0.00;-42.00;73.00;66.00;0;
2016-01-02 06:45:00;0.00;-46.00;-285.00;0.00;-37.00;167.00;118.00;0;
2016-01-02 07:00:00;0.00;-23.00;-388.00;0.00;-13.00;155.00;233.00;0;
2016-01-02 07:15:00;1.00;-5.00;-434.00;2.00;0.00;169.00;265.00;0;
2016-01-02 07:30:00;11.00;0.00;-100.00;4.00;0.00;48.00;76.00;0;
2016-01-02 07:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 08:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 08:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 08:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 08:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 09:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 09:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 09:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 09:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 10:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 10:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 10:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 10:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 11:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 11:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 11:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 11:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 12:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 12:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 12:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 12:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 13:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 13:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 13:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 13:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 14:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 14:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 14:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 14:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 15:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 15:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 15:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 15:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 16:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 16:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 16:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 16:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 17:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 17:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 17:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 17:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 18:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 18:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 18:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 18:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 19:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 19:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 19:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 19:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 20:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 20:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 20:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 20:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 21:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 21:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 21:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 21:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 22:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 22:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 22:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 22:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 23:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 23:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 23:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-02 23:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 00:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 00:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 00:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 00:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 01:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 01:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 01:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 01:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 02:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 02:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 02:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 02:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 03:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 03:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 03:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 03:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 04:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 04:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 04:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 04:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 05:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 05:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 05:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 05:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 06:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 06:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 06:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 06:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 07:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 07:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 07:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 07:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 08:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 08:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 08:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 08:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 09:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 09:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 09:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 09:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 10:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 10:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 10:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 10:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 11:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 11:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 11:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 11:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 12:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 12:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 12:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 12:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 13:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 13:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 13:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 13:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 14:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 14:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 14:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 14:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 15:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 15:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 15:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 15:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 16:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 16:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 16:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 16:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 17:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 17:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 17:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 17:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 18:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 18:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 18:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 18:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 19:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 19:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 19:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 19:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 20:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 20:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 20:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 20:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 21:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 21:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 21:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 21:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 22:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 22:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 22:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 22:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 23:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 23:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 23:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-03 23:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 00:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 00:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 00:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 00:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 01:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 01:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 01:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 01:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 02:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 02:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 02:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 02:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 03:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 03:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 03:30:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 03:45:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 04:00:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
2016-01-04 04:15:00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;
