Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2017-01-09 16:00:00;0.00;-833.68;0.00;0.00;-884.81;1850.65;1695.59;289128000;
2017-01-10 00:00:00;0.00;-749.69;0.00;0.12;-797.17;2429.44;2751.09;331128000;
2017-01-10 08:00:00;6320.12;2177.57;48226.67;561.97;2442.11;9759.93;7274.64;466776000;
2017-01-10 16:00:00;0.00;-854.60;0.00;0.00;-901.23;2345.35;2147.95;280344000;
2017-01-11 00:00:00;12.34;-769.91;90.25;1.05;-805.61;2535.23;2606.74;337116000;
2017-01-11 08:00:00;2676.42;-1095.84;15745.19;155.84;-986.75;3952.43;6600.27;476748000;
2017-01-11 16:00:00;0.00;-1171.68;0.00;0.00;-892.79;2268.56;1752.32;301752000;
2017-01-12 00:00:00;254.40;-1139.53;2530.17;25.11;-894.64;2751.90;2830.82;336540000;
2017-01-12 08:00:00;33807.66;853.44;78426.08;466.32;2919.48;4688.90;6951.96;474864000;
2017-01-12 16:00:00;0.00;-850.57;0.00;0.00;-891.38;1900.09;2014.70;314472000;
2017-01-13 00:00:00;0.00;-780.03;0.00;0.00;-811.62;2122.88;2635.04;338796000;
2017-01-13 08:00:00;62.28;-355.16;453.64;-2.13;-624.50;25147.20;7196.34;431928000;
2017-01-13 16:00:00;0.00;-831.51;0.00;0.00;-866.43;1937.41;1817.28;264792000;
2017-01-14 00:00:00;0.00;-788.71;0.00;0.00;-829.43;2517.77;2818.55;235320000;
2017-01-14 08:00:00;960.53;-804.18;995.62;20.36;12632.02;45722.86;7792.89;252060000;
2017-01-14 16:00:00;0.00;-1152.08;0.00;0.00;-583.96;1650.19;2021.88;235632000;
2017-01-15 00:00:00;0.00;-1103.38;0.00;0.00;-514.70;2188.13;3011.58;230664000;
2017-01-15 08:00:00;593.66;-459.08;826.66;7.40;8383.81;37541.72;7948.27;234648000;
2017-01-15 16:00:00;0.00;-830.44;0.00;0.00;-732.54;2048.35;1976.51;241392000;
2017-01-16 00:00:00;0.00;-774.15;0.00;0.00;-776.57;2637.36;2971.58;307644000;
2017-01-16 08:00:00;479.43;-641.92;861.73;10.20;7679.25;44118.27;7487.80;468972000;
2017-01-16 16:00:00;0.00;-1153.97;0.00;0.00;-448.26;2184.53;1696.79;281904000;
2017-01-17 00:00:00;0.00;-1106.47;0.00;0.00;-417.36;6641.13;2924.49;324048000;
2017-01-17 08:00:00;0.00;-641.59;2.76;0.00;-182.97;48737.24;7285.84;463248000;
2017-01-17 16:00:00;0.00;-1148.76;0.00;0.00;-431.02;1912.36;1949.68;278280000;
2017-01-18 00:00:00;0.00;-1141.38;0.00;0.00;-420.26;2646.57;3327.82;376536000;
2017-01-18 08:00:00;0.00;-717.00;0.54;0.00;-333.57;36608.82;7412.31;494400000;
2017-01-18 16:00:00;0.00;-1152.99;0.00;0.00;-742.72;2032.01;2242.61;287676000;
2017-01-19 00:00:00;0.00;-1017.32;0.00;7.02;-274.74;3745.86;3108.66;322440000;
2017-01-19 08:00:00;3677.67;20554.61;7921.63;2227.86;43663.69;160567.16;7994.28;461652000;
2017-01-19 16:00:00;0.00;-873.91;0.00;0.00;-900.66;2497.42;2244.26;286512000;
2017-01-20 00:00:00;103.87;728.85;283.93;190.31;10134.16;11466.46;3354.17;310992000;
2017-01-20 08:00:00;19653.87;32742.73;104090.04;3470.94;354282.75;1279679.11;8043.82;407736000;
2017-01-20 16:00:00;0.00;-858.05;0.00;0.00;-888.81;3090.19;2027.91;263556000;
2017-01-21 00:00:00;136.75;792.37;197.00;189.42;10111.26;18536.31;3394.11;235032000;
2017-01-21 08:00:00;10664.37;17800.10;86359.67;2156.11;312503.49;1185221.94;8294.65;250884000;
2017-01-21 16:00:00;0.00;-1186.83;0.00;0.00;-896.02;2193.01;2021.63;245916000;
2017-01-22 00:00:00;38.07;-972.94;117.10;52.81;-490.68;6790.31;3509.59;223860000;
2017-01-22 08:00:00;1998.58;6940.22;6930.09;1233.63;24569.23;53713.93;7923.43;230604000;
2017-01-22 16:00:00;0.00;-848.63;0.00;0.00;-439.16;2293.57;2230.58;233772000;
2017-01-23 00:00:00;0.30;-766.89;21.85;37.84;-371.68;2813.39;3329.36;296784000;
2017-01-23 08:00:00;1019.15;4396.86;18166.38;815.38;8143.08;17154.27;7987.98;430644000;
2017-01-23 16:00:00;0.00;-1176.22;0.00;0.00;-455.13;2366.45;2165.95;248340000;
2017-01-24 00:00:00;0.00;-1172.10;75.12;38.79;-490.80;3424.95;3619.08;287976000;
2017-01-24 08:00:00;10969.25;17480.16;90921.83;1877.37;52565.03;295007.58;7736.10;436464000;
2017-01-24 16:00:00;0.00;-862.29;0.00;0.00;-749.52;2153.74;1782.08;256104000;
2017-01-25 00:00:00;12.44;-747.26;309.05;93.08;-73.84;15163.20;3106.18;288828000;
2017-01-25 08:00:00;7165.86;13348.91;67908.34;1399.37;31252.05;141364.58;7601.00;449940000;
2017-01-25 16:00:00;0.00;-130.25;0.00;0.00;-127.00;408.90;685.57;210600000;
2017-01-26 00:00:00;0.00;-622.19;0.35;10.74;-683.43;2570.24;4534.20;238920000;
2017-01-26 08:00:00;5046.58;12392.14;83187.23;1348.89;19431.80;35203.54;53174.80;345876000;
2017-01-26 16:00:00;0.00;-997.15;0.00;0.00;-873.69;2042.18;2003.34;204576000;
2017-01-27 00:00:00;4398.77;1628.12;36561.56;265.26;2595.46;8991.56;7711.37;232140000;
2017-01-27 08:00:00;157479.27;46833.32;568632.77;3699.81;64626.05;119947.59;115180.79;315600000;
2017-01-27 16:00:00;0.00;-1154.68;0.00;0.00;-423.32;1423.95;2078.14;194760000;
2017-01-28 00:00:00;2391.68;284.48;31572.97;196.59;1856.65;4306.09;6046.64;175596000;
2017-01-28 08:00:00;159720.61;43521.80;604852.43;3454.60;62229.39;91566.27;109583.79;188100000;
2017-01-28 16:00:00;0.00;-993.28;0.00;0.00;-585.61;2363.25;2611.26;178056000;
2017-01-29 00:00:00;267.76;-647.96;11990.18;76.53;41.11;3055.55;4485.24;173280000;
2017-01-29 08:00:00;24990.95;10381.78;236436.57;1201.43;18505.59;22308.50;34828.84;176244000;
2017-01-29 16:00:00;0.00;-1015.99;0.00;0.00;-588.38;2429.32;2153.19;178128000;
2017-01-30 00:00:00;0.00;-956.93;0.00;0.00;-515.95;3714.79;4156.53;232656000;
2017-01-30 08:00:00;176.01;-452.10;151.55;-11.01;-259.19;88048.80;98460.37;341160000;
2017-01-30 16:00:00;0.00;-1012.29;0.00;0.00;-595.35;1584.15;1352.33;194700000;
2017-01-31 00:00:00;0.00;-954.06;0.00;0.00;-12.37;7809.14;8575.60;230832000;
2017-01-31 08:00:00;147.87;-397.18;0.02;0.00;26329.08;105501.48;119360.69;334008000;
2017-01-31 16:00:00;0.00;-1007.87;0.00;0.00;-594.62;2316.80;2816.57;167412000;
2017-02-01 00:00:00;1.33;-913.20;0.00;0.00;1439.25;8138.44;9487.19;192240000;
2017-02-01 08:00:00;93.14;-394.80;9.83;0.00;21262.00;93599.03;105776.41;296772000;
2017-02-01 16:00:00;0.00;-999.77;0.00;0.00;-888.22;1925.90;2282.41;163884000;
2017-02-02 00:00:00;0.00;-952.51;0.00;0.00;99.90;5531.22;6698.47;193476000;
2017-02-02 08:00:00;105.62;-422.47;49.74;-0.43;20012.31;91995.68;102631.64;313032000;
2017-02-02 16:00:00;0.00;-995.11;0.00;0.00;-889.85;1559.74;1833.31;182892000;
2017-02-03 00:00:00;0.00;-973.68;0.00;0.00;-878.97;2031.05;3075.75;208752000;
2017-02-03 08:00:00;1.71;-605.74;0.00;0.00;4445.72;46746.41;52692.75;289800000;
2017-02-03 16:00:00;0.00;-987.36;0.02;0.00;-622.07;1674.51;1114.47;160104000;
2017-02-04 00:00:00;-0.08;-972.29;0.00;0.00;-642.52;3753.65;4223.58;131388000;
2017-02-04 08:00:00;212.95;-528.55;207.62;4.57;11355.32;76778.04;92013.95;97920000;
2017-02-04 16:00:00;0.00;-991.79;0.00;0.00;-874.95;2144.88;2651.50;91092000;
2017-02-05 00:00:00;0.00;-984.12;0.00;0.00;-765.61;4621.40;6264.34;86544000;
2017-02-05 08:00:00;0.00;-747.98;0.00;0.00;-608.24;123958.27;131594.53;88680000;
2017-02-05 16:00:00;0.00;-988.18;0.00;0.00;-872.87;1574.23;1316.63;89760000;
2017-02-06 00:00:00;0.00;-944.51;0.00;0.00;-471.82;38269.31;26222.37;111768000;
2017-02-06 08:00:00;181.12;-605.40;401.95;4.40;157975.24;1197439.49;711798.43;158304000;
2017-02-06 16:00:00;0.00;-985.00;0.00;0.00;-883.18;3159.82;1343.49;99444000;
2017-02-07 00:00:00;0.00;-963.74;0.00;0.00;10302.84;110642.09;21432.69;111516000;
2017-02-07 08:00:00;396.71;-591.52;621.71;1225.74;338741.76;2474944.83;708254.24;155412000;
2017-02-07 16:00:00;0.00;-981.62;0.00;0.00;-732.57;4240.94;1829.13;93516000;
2017-02-08 00:00:00;0.00;-946.06;0.00;128.60;10218.37;62591.78;25490.73;102408000;
2017-02-08 08:00:00;727.46;-580.93;886.49;1815.00;675776.21;2181840.59;768041.10;150012000;
2017-02-08 16:00:00;0.00;-977.00;0.00;0.00;-431.82;1173.13;1371.99;89604000;
2017-02-09 00:00:00;0.00;-928.21;0.00;136.21;5439.28;43347.81;27496.60;100188000;
2017-02-09 08:00:00;788.72;-470.94;811.51;2047.63;666329.27;1918940.96;818324.66;147516000;
2017-02-09 16:00:00;0.00;-974.24;0.00;0.00;-877.75;619.15;975.28;89424000;
2017-02-10 00:00:00;0.00;-935.74;0.00;93.70;4341.23;24086.49;23679.89;99336000;
2017-02-10 08:00:00;1162.85;-523.71;751.15;1403.53;861878.62;2740311.32;792516.47;137856000;
2017-02-10 16:00:00;0.00;-969.86;0.00;0.00;-1128.80;2786.73;1867.53;88404000;
2017-02-11 00:00:00;0.23;-925.60;0.00;81.53;57357.03;122812.31;30758.96;76512000;
2017-02-11 08:00:00;1945.38;-414.30;1702.70;1650.82;778009.62;2752239.43;559335.96;94236000;
2017-02-11 16:00:00;0.00;-980.05;0.00;0.00;-1478.93;712.50;2101.83;80616000;
2017-02-12 00:00:00;0.00;-942.64;0.02;52.85;3395.47;16097.14;18951.25;72276000;
2017-02-12 08:00:00;0.00;-586.85;0.00;609.05;74701.37;154583.58;175367.08;77496000;
2017-02-12 16:00:00;0.00;-974.81;0.00;0.00;-1483.61;1190.53;1443.78;80160000;
2017-02-13 00:00:00;10.96;-892.61;0.00;102.52;40620.09;93686.32;36319.61;98424000;
2017-02-13 08:00:00;3800.08;-302.33;4258.72;6094.62;926591.99;2542391.01;808398.39;149304000;
2017-02-13 16:00:00;0.00;-985.78;0.00;0.00;-1495.40;1025.73;1554.67;89412000;
2017-02-14 00:00:00;54.47;-706.99;1167.35;993.98;80699.89;143509.29;40766.17;101064000;
2017-02-14 08:00:00;46960.41;16749.84;458747.14;10666.30;1050877.63;2717180.00;948354.00;151680000;
2017-02-14 16:00:00;0.00;-676.99;0.00;0.00;-1314.20;1434.44;1655.94;88380000;
2017-02-15 00:00:00;3720.26;1272.53;32010.70;757.41;105451.21;169889.87;31957.09;105348000;
2017-02-15 08:00:00;128397.08;27521.52;1098830.74;10122.31;1053026.87;3030194.53;895305.32;157260000;
2017-02-15 16:00:00;0.00;-997.57;0.00;0.00;-1484.93;1361.62;2045.02;87552000;
2017-02-16 00:00:00;9.32;-725.10;6166.34;156.29;177.89;9339.29;10606.12;105396000;
2017-02-16 08:00:00;2930.45;9211.84;138475.57;2104.28;61388.24;133475.77;163247.91;155460000;
2017-02-16 16:00:00;0.00;-1003.26;0.00;0.00;-947.63;1221.81;2276.58;89700000;
2017-02-17 00:00:00;38.93;-930.43;754.08;85.62;7420.44;63250.54;54032.24;100656000;
2017-02-17 08:00:00;576.11;-474.56;27331.38;5359.34;112941.31;292593.27;311073.30;145896000;
2017-02-17 16:00:00;0.00;-997.53;0.00;0.00;-1496.97;645.55;2133.77;87972000;
2017-02-18 00:00:00;98.07;663.25;17518.39;1464.28;30105.56;76865.35;55492.54;78348000;
2017-02-18 08:00:00;7876.11;11013.28;129724.96;6587.14;215278.27;662918.61;265941.37;93792000;
2017-02-18 16:00:00;0.00;-682.49;0.00;0.00;-962.34;667.58;2134.86;79728000;
2017-02-19 00:00:00;0.00;-625.47;0.00;232.72;-793.15;25163.80;30504.42;75240000;
2017-02-19 08:00:00;0.00;-342.32;0.02;3477.50;58001.81;217618.56;244728.79;80424000;
2017-02-19 16:00:00;0.00;-668.52;0.00;0.00;-958.57;825.67;2495.35;79944000;
2017-02-20 00:00:00;0.00;-518.10;3.14;487.80;7941.22;17334.73;20835.75;102096000;
2017-02-20 08:00:00;171.39;-588.92;2088.07;6877.16;149203.60;292807.54;306441.53;155916000;
2017-02-20 16:00:00;0.00;-667.06;0.00;0.00;-1324.34;526.29;1732.16;90012000;
2017-02-21 00:00:00;127.96;-659.47;285.64;1591.09;94740.63;161758.30;51546.17;104076000;
2017-02-21 08:00:00;3321.84;520.96;20873.68;12799.40;319021.30;868819.82;507165.17;153360000;
2017-02-21 16:00:00;0.00;-995.74;0.02;0.00;-1497.25;4254.45;1992.66;90708000;
2017-02-22 00:00:00;22.32;-942.64;271.60;1800.21;48179.97;102557.71;59784.54;103944000;
2017-02-22 08:00:00;347.65;-310.92;7720.18;9944.42;218323.13;485968.82;455084.05;155532000;
2017-02-22 16:00:00;0.00;-671.56;0.00;0.00;-1138.50;2549.14;976.72;90324000;
2017-02-23 00:00:00;17.67;-648.78;191.04;116.19;23808.27;76340.93;50688.71;104784000;
2017-02-23 08:00:00;105.95;-424.70;4534.15;1167.12;129493.73;422154.86;402675.48;151776000;
2017-02-23 16:00:00;0.00;-1102.72;0.00;0.00;-963.91;2979.46;1778.76;89040000;
2017-02-24 00:00:00;0.00;-883.66;0.00;22.78;-794.58;60174.69;60044.30;101772000;
2017-02-24 08:00:00;849.78;-629.16;9017.77;2775.36;347680.28;2870609.29;1446426.18;141108000;
2017-02-24 16:00:00;0.00;-1048.55;0.02;0.00;-971.12;2855.37;2418.97;88632000;
2017-02-25 00:00:00;9.42;-858.92;14.41;142.95;99399.36;226924.20;69999.05;77772000;
2017-02-25 08:00:00;413.28;-639.04;2343.36;2938.45;742703.91;2369102.00;965935.42;87240000;
2017-02-25 16:00:00;0.00;-989.12;0.00;0.00;-955.24;4062.33;2195.24;83928000;
2017-02-26 00:00:00;29.60;-841.06;29.05;126.57;195371.28;394948.46;73142.48;75048000;
2017-02-26 08:00:00;91.43;-396.80;1098.54;1726.58;406551.05;1319642.91;562146.12;78108000;
2017-02-26 16:00:00;0.00;-981.05;0.00;0.00;-1489.70;3541.06;2826.62;80832000;
2017-02-27 00:00:00;7.09;-766.09;59.39;303.00;120718.19;293976.11;88529.63;100524000;
2017-02-27 08:00:00;879.23;-676.16;7929.33;4798.75;842234.67;2591187.96;896582.01;143304000;
2017-02-27 16:00:00;0.00;-663.52;0.00;0.00;-1148.97;4095.13;2756.66;90576000;
2017-02-28 00:00:00;0.00;-666.91;0.00;88.90;13014.22;32902.20;34276.78;99648000;
2017-02-28 08:00:00;0.15;-157.31;276.73;4639.42;143808.62;282393.27;303249.80;141312000;
2017-02-28 16:00:00;0.00;-754.45;0.00;0.00;-937.15;4177.30;2668.60;86628000;
2017-03-01 00:00:00;31.39;2098.04;571.35;1169.39;23344.89;42859.42;50559.33;97836000;
2017-03-01 08:00:00;14040.87;103831.77;110684.37;10219.31;222195.23;449452.14;474372.54;139056000;
2017-03-01 16:00:00;0.00;-719.79;0.00;0.00;-1339.36;4278.25;2934.01;86940000;
2017-03-02 00:00:00;1204.47;4950.11;11703.54;560.26;7897.06;17926.15;22175.18;99720000;
2017-03-02 08:00:00;60408.53;77188.61;277034.99;5166.69;117908.61;179200.61;217823.57;138600000;
2017-03-02 16:00:00;0.00;-1022.65;0.00;0.00;-1325.68;4433.26;2604.68;86604000;
2017-03-03 00:00:00;26459.01;25398.20;151693.40;1840.15;33560.17;67760.73;65816.15;95544000;
2017-03-03 08:00:00;311032.12;239291.87;1641010.53;17404.34;403603.24;1001637.27;552462.72;130104000;
2017-03-03 16:00:00;0.00;-712.91;0.00;0.00;-1504.95;2017.54;2022.07;86724000;
2017-03-04 00:00:00;601.11;-83.53;15033.49;193.00;-330.84;65389.27;77561.77;76092000;
2017-03-04 08:00:00;23717.47;11642.53;235087.04;2579.95;226896.26;1182744.10;1235327.88;85140000;
2017-03-04 16:00:00;0.00;-1042.36;0.00;0.00;-1506.95;4118.58;2182.96;81096000;
2017-03-05 00:00:00;24181.25;3996.95;28473.16;313.55;314457.32;599870.52;78190.83;75000000;
2017-03-05 08:00:00;288348.01;144084.48;1008074.36;33719.88;1561290.98;4326412.16;1856349.66;75228000;
2017-03-05 16:00:00;0.00;-695.51;0.00;0.00;-1308.80;2434.19;2120.97;79044000;
2017-03-06 00:00:00;134611.40;44130.46;165040.08;2520.55;341362.96;610812.13;77547.56;102528000;
2017-03-06 08:00:00;669194.05;482726.30;2742982.83;51267.05;1628119.38;4389446.81;1882999.50;150960000;
2017-03-06 16:00:00;0.00;-1007.78;0.00;0.00;-1457.90;3080.25;2086.98;90504000;
2017-03-07 00:00:00;146601.06;53226.45;335389.11;3121.58;320839.87;552493.17;87366.09;103632000;
2017-03-07 08:00:00;466351.86;368276.88;2262605.99;20973.83;689765.23;1791642.66;677007.36;154860000;
2017-03-07 16:00:00;0.00;-777.37;0.00;0.00;-1128.81;2611.49;1645.93;91164000;
2017-03-08 00:00:00;17487.41;12366.96;132199.54;1113.69;23442.67;37913.85;54366.60;103344000;
2017-03-08 08:00:00;81800.43;68925.37;688902.75;4859.03;104579.16;150321.33;216708.09;154680000;
2017-03-08 16:00:00;0.00;-1031.11;0.00;0.00;-1494.92;2574.76;2246.87;90504000;
2017-03-09 00:00:00;9514.76;16048.65;83207.46;1634.09;34255.66;73783.93;69895.61;103728000;
2017-03-09 08:00:00;340593.24;284211.16;2053156.74;17973.90;421575.41;961003.70;532506.30;152976000;
2017-03-09 16:00:00;0.00;-1031.86;0.00;0.00;-969.63;4219.78;1261.72;88392000;
2017-03-10 00:00:00;109974.34;58019.59;433298.46;3700.88;180447.13;360306.20;74486.06;98844000;
2017-03-10 08:00:00;657763.63;470355.23;4040866.65;31054.91;873627.14;2161444.08;1215956.74;140448000;
2017-03-10 16:00:00;0.00;-678.19;13.34;-0.40;-1443.82;4610.58;2215.61;87000000;
2017-03-11 00:00:00;53469.86;33893.80;428923.18;2201.16;47116.17;77935.58;76944.42;74868000;
2017-03-11 08:00:00;1270676.19;590303.32;7045238.93;53356.78;1446071.98;3796185.78;2041713.46;85080000;
2017-03-11 16:00:00;0.00;-676.01;1.99;-0.84;-1269.47;3911.42;2152.05;79548000;
2017-03-12 00:00:00;553217.18;96175.22;696757.50;3674.67;465319.68;767902.64;83994.95;73728000;
2017-03-12 08:00:00;3827940.83;740571.45;7860733.10;50745.69;1377433.90;3650064.93;1335166.78;74952000;
2017-03-12 16:00:00;0.58;-672.33;13.32;-1.14;-1256.64;3392.10;2132.14;77832000;
2017-03-13 00:00:00;350294.16;32450.05;523518.38;2238.80;46242.88;75048.18;85108.62;100044000;
2017-03-13 08:00:00;5247359.03;414380.88;6403287.47;38528.86;1009689.21;2629511.03;1828335.33;144600000;
2017-03-13 16:00:00;44.55;-818.70;131.10;0.69;-948.16;3023.35;2715.86;86484000;
2017-03-14 00:00:00;1994001.59;125786.17;1132801.80;7079.63;311293.32;644019.70;137201.92;100080000;
2017-03-14 08:00:00;3522889.48;266382.49;2839427.92;14790.46;409198.37;836537.31;406002.91;149136000;
2017-03-14 16:00:00;0.00;-1019.03;0.00;0.00;-1476.66;3791.76;2217.70;92016000;
2017-03-15 00:00:00;12532.31;2704.17;11995.18;684.91;30622.20;59193.92;70091.79;101808000;
2017-03-15 08:00:00;1949828.81;219140.50;2673028.93;18061.85;489943.66;1023662.91;1074912.73;152496000;
2017-03-15 16:00:00;1183.73;-1161.01;1320.01;7.49;-1485.27;4050.76;2598.01;87768000;
2017-03-16 00:00:00;2484327.43;117793.67;860422.92;7664.77;490715.85;834331.75;83443.32;100680000;
2017-03-16 08:00:00;10853708.03;769475.09;9468594.01;64422.66;1692381.80;4492984.79;2199194.28;138840000;
2017-03-16 16:00:00;29.17;-701.75;42.02;-0.79;-916.94;3958.81;2873.36;87876000;
2017-03-17 00:00:00;764982.99;36062.81;562689.21;2272.07;49936.05;68555.77;88114.51;97800000;
2017-03-17 08:00:00;1364178.46;65051.79;1092626.79;4329.47;109932.43;125891.50;194191.98;137712000;
2017-03-17 16:00:00;665.17;-717.84;413.56;2.74;-1088.00;3454.14;2125.58;86604000;
2017-03-18 00:00:00;486986.29;17252.60;313968.59;1255.83;23326.57;34106.92;42433.41;73704000;
2017-03-18 08:00:00;3892499.66;169897.30;2356693.80;9521.95;223398.62;316235.19;387722.08;79896000;
2017-03-18 16:00:00;7359.89;-624.90;4331.99;19.75;-1102.41;3964.80;2718.88;79272000;
2017-03-19 00:00:00;1126097.02;45825.89;612956.23;2813.35;61542.41;113420.54;77863.79;70560000;
2017-03-19 08:00:00;9584140.23;366873.97;5304966.84;27649.41;665633.69;1476451.53;1279035.72;69636000;
2017-03-19 16:00:00;1411.07;-811.24;675.14;2.90;-916.99;3195.84;2733.08;81288000;
2017-03-20 00:00:00;1333703.95;52960.80;669178.29;3192.14;71601.44;118727.45;119122.24;99912000;
2017-03-20 08:00:00;11484434.00;506514.31;6496627.49;35256.73;957813.27;2284686.39;1739954.96;136920000;
2017-03-20 16:00:00;4648.75;-673.73;3172.85;12.46;-1138.83;4625.86;4514.19;88716000;
2017-03-21 00:00:00;1028149.42;35408.65;503248.54;2242.83;47389.38;84152.69;67734.49;106176000;
2017-03-21 08:00:00;6486089.75;271034.51;3241319.35;15754.26;391949.84;748746.32;399123.36;141312000;
2017-03-21 16:00:00;209.69;-1146.16;70.72;-0.68;-1254.85;2023.27;2279.59;89640000;
2017-03-22 00:00:00;1098765.94;35420.38;552542.63;2179.89;49170.78;61421.29;71861.88;101640000;
2017-03-22 08:00:00;4688885.19;170337.95;2333482.17;9338.60;220779.06;299971.89;335405.31;145692000;
2017-03-22 16:00:00;2971.49;-895.64;1528.92;5.61;-1390.90;2242.20;3103.75;88176000;
2017-03-23 00:00:00;3985963.31;177227.84;1174186.72;14523.41;514547.88;882755.38;95867.45;95784000;
2017-03-23 08:00:00;18174827.75;969440.31;10397563.25;65972.01;1666713.92;4284525.97;2326087.69;130368000;
2017-03-23 16:00:00;9104.25;-1628.05;5682.14;23.18;-605.28;2097.42;15918.31;89964000;
2017-03-24 00:00:00;4309354.80;190430.37;1184741.85;15805.65;563156.48;959961.20;97440.97;93216000;
2017-03-24 08:00:00;19461755.80;1036677.08;11141040.50;71841.51;1769642.72;4521521.73;2521157.44;120444000;
2017-03-24 16:00:00;8891.41;-1923.88;5558.29;25.35;-1074.88;5406.19;21735.96;88584000;
2017-03-25 00:00:00;1522140.61;45476.65;713111.92;3261.61;58696.36;115320.94;116911.26;74676000;
2017-03-25 08:00:00;5410528.99;198704.79;2720656.95;10699.62;264288.99;360242.74;400943.08;78696000;
2017-03-25 16:00:00;218.58;-1582.00;72.12;-0.59;-902.23;4623.81;3253.03;77880000;
2017-03-26 00:00:00;1186103.83;36882.29;603057.58;2373.27;53542.27;67336.52;78406.34;70800000;
2017-03-26 08:00:00;5227377.62;207687.45;3172783.33;13828.94;394423.49;802737.66;1185468.10;72516000;
2017-03-26 16:00:00;12175.31;-1950.58;6505.82;25.17;-875.20;4476.53;4352.78;75300000;
2017-03-27 00:00:00;4717210.24;205014.03;1292834.33;16878.67;582388.14;1002824.30;102448.66;103944000;
2017-03-27 08:00:00;11502683.10;553377.10;5798781.45;34763.02;775279.89;1915973.10;646122.85;131604000;
2017-03-27 16:00:00;18502.65;-1419.93;10349.51;39.23;-611.45;4504.31;6553.77;84048000;
2017-03-28 00:00:00;2728904.36;127781.54;1089760.43;9343.31;215555.29;407915.05;138345.05;104136000;
2017-03-28 08:00:00;9522980.15;429149.98;5332799.98;28031.33;603474.66;1583077.54;1724200.68;135540000;
2017-03-28 16:00:00;13000.68;-1797.97;8220.92;34.27;-581.71;3906.93;7727.11;84492000;
2017-03-29 00:00:00;4486648.99;190833.38;1575428.56;14810.93;483492.37;804775.26;152446.98;107268000;
2017-03-29 08:00:00;11618416.13;554714.62;6195485.99;34660.26;856874.71;1991561.70;1454295.98;132732000;
2017-03-29 16:00:00;18098.91;-1406.19;12101.77;46.69;-513.14;6812.54;43837.66;82572000;
2017-03-30 00:00:00;5386024.35;221363.31;1575896.99;17867.85;618204.64;1066391.96;117031.73;105936000;
2017-03-30 08:00:00;16210279.37;842989.02;9164184.35;50417.18;1305058.16;3087882.70;2245287.80;131040000;
