Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2016-05-01 16:00:00;241574;8739;213353;746;18364;38420;502897;0;
2016-05-02 00:00:00;10106037;449117;3619930;31188;1083380;978294;200663;0;
2016-05-02 08:00:00;22389879;1183655;12285417;33935;1552186;3069545;2902979;0;
2016-05-02 16:00:00;197711;7841;203921;723;17879;36808;570337;0;
2016-05-03 00:00:00;10090368;449294;3636095;34647;1120980;961442;187093;0;
2016-05-03 08:00:00;23967985;1225420;12725130;57389;1575653;3220356;2570344;0;
2016-05-03 16:00:00;216048;8441;211707;453;18223;39820;559018;0;
2016-05-04 00:00:00;9887942;438605;3942673;22677;777058;990404;219048;0;
2016-05-04 08:00:00;25991429;1367131;14100177;41707;1808920;3628453;3012468;0;
2016-05-04 16:00:00;201082;8135;211370;691;16120;40580;584063;0;
2016-05-05 00:00:00;9986171;447066;3694637;33830;1106152;929352;192951;0;
2016-05-05 08:00:00;20675927;1076831;11114528;34140;1412534;2838037;2358824;0;
2016-05-05 16:00:00;256539;9057;228171;717;17628;41840;509801;0;
2016-05-06 00:00:00;10005490;449975;3703044;32123;1083829;929019;204029;0;
2016-05-06 08:00:00;22125944;1149129;11982521;23974;1451259;3013873;2590243;0;
2016-05-06 16:00:00;323908;9934;229248;654;18792;43581;377983;0;
2016-05-07 00:00:00;10234315;462807;3865102;32913;1074372;937156;213317;0;
2016-05-07 08:00:00;25328513;1291525;13343679;15125;1634483;3457705;2505005;0;
2016-05-07 16:00:00;551191;17183;323299;634;24602;53688;270236;0;
2016-05-08 00:00:00;10261229;462025;3851754;27762;1072290;916750;196432;0;
2016-05-08 08:00:00;25729312;1343836;13824599;15082;1734086;3474441;2923741;0;
2016-05-08 16:00:00;396248;13515;318730;809;19042;54941;620768;0;
2016-05-09 00:00:00;9450973;422600;3614642;24023;901006;844680;247740;0;
2016-05-09 08:00:00;23337461;1202925;12545002;14260;1512019;3063549;2531784;0;
2016-05-09 16:00:00;329944;10490;253589;580;17671;45510;436817;0;
2016-05-10 00:00:00;10127547;454552;3824000;26228;1072289;905436;218400;0;
2016-05-10 08:00:00;22916578;1153728;12103234;45706;1461941;3029117;2318164;0;
2016-05-10 16:00:00;281782;7965;187196;701;13966;26295;186040;0;
2016-05-11 00:00:00;5999088;231981;2651240;14716;419219;460206;243587;0;
2016-05-11 08:00:00;18276712;966856;10033884;37793;1267167;2181536;2904467;0;
2016-05-11 16:00:00;312391;12118;311369;880;15020;47948;667007;0;
2016-05-12 00:00:00;11236367;505502;4059632;29003;1202771;940246;230467;0;
2016-05-12 08:00:00;25775545;1318669;13570743;50729;1691873;3402472;2637721;0;
2016-05-12 16:00:00;389047;14280;346546;1047;17449;58681;736855;0;
2016-05-13 00:00:00;11122892;505622;4219288;33372;1231997;922500;229845;0;
2016-05-13 08:00:00;27332876;1447294;14729126;32160;1864164;3577912;3151575;0;
2016-05-13 16:00:00;308995;12243;316688;827;16655;54544;739480;0;
2016-05-14 00:00:00;8873591;384285;4088190;22798;565963;815278;359694;0;
2016-05-14 08:00:00;21288263;1013700;10656780;33211;1206664;2736268;1083216;0;
2016-05-14 16:00:00;144026;1424;65079;254;3575;7648;9598;0;
2016-05-15 00:00:00;10912992;485562;4136054;29245;1125599;899885;308554;0;
2016-05-15 08:00:00;26792336;1415367;14302194;19628;1814774;3460895;3131262;0;
2016-05-15 16:00:00;346477;13166;326811;855;17868;57172;717583;0;
2016-05-16 00:00:00;10543880;460238;4193929;26106;1047838;892114;319327;0;
2016-05-16 08:00:00;14557137;656779;7176853;14865;771313;1655094;649466;0;
2016-05-16 16:00:00;479293;12889;245948;494;19410;35545;72303;0;
2016-05-17 00:00:00;11224998;506056;4309095;30129;1129118;886641;269198;0;
2016-05-17 08:00:00;24316602;1227219;12669736;20487;1514600;3028220;2328191;0;
2016-05-17 16:00:00;325819;13137;338125;864;19413;58211;804411;0;
2016-05-18 00:00:00;10410225;461928;4041274;26631;1141267;810867;285853;0;
2016-05-18 08:00:00;23885715;1183113;12213245;19269;1452409;2927970;2291766;0;
2016-05-18 16:00:00;472699;15103;324171;741;21674;64746;563126;0;
2016-05-19 00:00:00;10241207;451159;3969020;26882;1128669;814257;235570;0;
2016-05-19 08:00:00;20788110;1078388;11238683;19370;1435525;2408059;2891535;0;
2016-05-19 16:00:00;347765;13795;347996;857;21474;60691;800477;0;
2016-05-20 00:00:00;11369475;510193;4360248;32056;1190158;870140;248888;0;
2016-05-20 08:00:00;23801109;1177390;12202647;43412;1451473;2944112;1916625;0;
2016-05-20 16:00:00;766560;24050;474514;1484;39518;78945;472483;0;
2016-05-21 00:00:00;2788183;100599;1386653;6200;132355;177406;174761;0;
2016-05-21 08:00:00;6849908;265192;3476001;14846;346671;470558;513348;0;
2016-05-21 16:00:00;983633;33583;552460;2024;52442;85452;346159;0;
2016-05-22 00:00:00;7683117;339529;3604126;9688;575544;692081;310574;0;
2016-05-22 08:00:00;19028479;979640;10215348;51295;1305430;2148569;2666355;0;
2016-05-22 16:00:00;434187;16037;368627;4364;27364;68542;711966;0;
2016-05-23 00:00:00;11128331;500809;4289218;6079;1129360;844492;259722;0;
2016-05-23 08:00:00;26585148;1384646;14092768;65401;1775960;3260264;3068159;0;
2016-05-23 16:00:00;520274;17695;413354;5111;33001;66744;667729;0;
2016-05-24 00:00:00;10932101;489901;4148065;3492;1141404;825401;267883;0;
2016-05-24 08:00:00;26209966;1353896;13876620;59472;1738541;3215793;3002434;0;
2016-05-24 16:00:00;579690;19834;450076;5266;33834;78191;757648;0;
2016-05-25 00:00:00;10835397;487021;4243302;3345;1124982;836545;263786;0;
2016-05-25 08:00:00;26032577;1333534;13728915;50535;1748656;3212270;2847712;0;
2016-05-25 16:00:00;485560;16696;410302;5850;33496;72741;763511;0;
2016-05-26 00:00:00;832305;22714;417620;1310;33113;43660;53634;0;
2016-05-26 08:00:00;2650927;86127;1347736;4075;122811;150722;159780;0;
2016-05-26 16:00:00;174062;2816;80021;263;5240;11731;12546;0;
2016-05-27 00:00:00;2721871;93656;1348750;6147;123684;165019;176776;0;
2016-05-27 08:00:00;4530655;161297;2300792;10320;215980;276439;302844;0;
2016-05-27 16:00:00;357076;8125;173366;835;12318;19343;21783;0;
2016-05-28 00:00:00;3911360;144912;1944729;9502;194137;262932;249911;0;
2016-05-28 08:00:00;8321973;316469;4171709;20487;397903;583893;594802;0;
2016-05-28 16:00:00;457191;10687;223377;1210;17119;25887;29824;0;
2016-05-29 00:00:00;4566180;174480;2253184;5062;219353;333409;286786;0;
2016-05-29 08:00:00;13214126;552828;6700714;19694;689875;1086102;1222360;0;
2016-05-29 16:00:00;647434;18865;417217;3003;32222;66659;467737;0;
2016-05-30 00:00:00;10722137;473981;4336705;4074;1021318;821007;286980;0;
2016-05-30 08:00:00;26566357;1389756;14208088;45746;1818858;3176589;3032052;0;
2016-05-30 16:00:00;499920;18633;449352;6680;44395;77586;870221;0;
2016-05-31 00:00:00;11770037;520306;4629232;3544;1246462;808733;276860;0;
2016-05-31 08:00:00;27357772;1411044;14484354;46454;1835521;3129165;3002782;0;
2016-05-31 16:00:00;548466;18740;463389;6445;44588;72956;812049;0;
2016-06-01 00:00:00;11565221;514935;4604543;3746;1171075;777168;266461;0;
2016-06-01 08:00:00;27257780;1409283;14467332;39379;1784336;3099690;2985920;0;
2016-06-01 16:00:00;511549;18390;455137;6299;36832;74877;858572;0;
2016-06-02 00:00:00;10733166;474079;4636965;4521;880794;857878;314091;0;
2016-06-02 08:00:00;26793341;1381682;14252032;40278;1794364;3004548;3077262;0;
2016-06-02 16:00:00;480458;17605;456962;6599;38878;75612;917175;0;
2016-06-03 00:00:00;11072632;483088;4409959;3673;1132950;766180;272970;0;
2016-06-03 08:00:00;18881523;909729;9658250;20512;1098969;2126961;1557327;0;
2016-06-03 16:00:00;593098;17342;347542;1351;26131;59798;313100;0;
2016-06-04 00:00:00;12591378;557194;4968871;32223;1359788;813160;276297;0;
2016-06-04 08:00:00;24965561;1187390;12771691;44059;1435563;2828647;1545920;0;
2016-06-04 16:00:00;552275;15257;273207;1154;22700;34963;48176;0;
2016-06-05 00:00:00;9429093;398166;3819154;23476;866360;655703;361416;0;
2016-06-05 08:00:00;15911266;707662;7979006;27833;843025;1605165;1148775;0;
2016-06-05 16:00:00;568165;14018;284380;1244;22437;31639;49963;0;
2016-06-06 00:00:00;7325438;270992;3216701;14875;677730;479853;423513;0;
2016-06-06 08:00:00;11873246;468741;6028046;24397;590602;894248;1029420;0;
2016-06-06 16:00:00;772110;23882;406334;1714;33566;63007;201757;0;
2016-06-07 00:00:00;11630857;499871;4567055;4755;1093705;769412;287268;0;
2016-06-07 08:00:00;26771885;1347861;14003488;59596;1644852;2985243;2399194;0;
2016-06-07 16:00:00;497787;11966;243724;1053;17375;34531;39073;0;
2016-06-08 00:00:00;3780379;104167;1647830;5090;344396;214307;211547;0;
2016-06-08 08:00:00;11884633;608176;6725410;40139;825032;1030426;2304143;0;
2016-06-08 16:00:00;908485;29863;623159;6885;54262;85553;669984;0;
2016-06-09 00:00:00;7397989;299329;3222876;4579;497058;491168;348770;0;
2016-06-09 08:00:00;20260001;969247;10565631;29837;1139302;2080459;2279866;0;
2016-06-09 16:00:00;904663;29489;522820;2291;45533;87431;468243;0;
2016-06-10 00:00:00;8744024;344066;3992229;20999;615293;649144;414519;0;
2016-06-10 08:00:00;16438285;784303;8567648;23748;942739;1819261;1211036;0;
2016-06-10 16:00:00;714795;23427;418276;1202;36217;73780;432650;0;
2016-06-11 00:00:00;12856393;575668;5142482;33224;1397513;807990;294433;0;
2016-06-11 08:00:00;25168858;1183229;12644958;31355;1418072;2704494;1644421;0;
2016-06-11 16:00:00;1016610;31074;643597;1531;65046;94498;513525;0;
2016-06-12 00:00:00;3476845;125409;1752998;8506;164596;227130;233830;0;
2016-06-12 08:00:00;11211025;444198;5674545;26601;558018;856774;886074;0;
2016-06-12 16:00:00;1098084;37370;740519;2690;45239;126876;995609;0;
2016-06-13 00:00:00;6139696;206871;2636717;12794;510889;372334;327338;0;
2016-06-13 08:00:00;19844829;954853;10524299;42359;1136056;2074197;1994231;0;
2016-06-13 16:00:00;768068;21793;419864;1894;36385;63277;233580;0;
2016-06-14 00:00:00;11910489;520869;4713614;26172;1242758;738777;313114;0;
2016-06-14 08:00:00;25329251;1263284;13297338;52635;1532029;2751322;2395181;0;
2016-06-14 16:00:00;846372;27554;599433;3368;52636;88577;850957;0;
2016-06-15 00:00:00;11983516;534727;4751177;22504;1266861;749097;271238;0;
2016-06-15 08:00:00;26149006;1302518;13499762;45547;1618778;2821761;2417738;0;
2016-06-15 16:00:00;963243;29702;647167;1273;70773;79357;640095;0;
2016-06-16 00:00:00;8133388;336043;3774372;12035;490872;643590;375796;0;
2016-06-16 08:00:00;11919423;503838;5992126;9458;622253;1058048;887413;0;
2016-06-16 16:00:00;484139;14832;242464;413;21769;31471;49079;0;
2016-06-17 00:00:00;9136419;368820;3598502;14929;693423;528902;364328;0;
2016-06-17 08:00:00;16553041;748896;8509407;11252;905702;1559973;1693810;0;
2016-06-17 16:00:00;267315;5549;128617;193;9391;15679;25130;0;
2016-06-18 00:00:00;5808018;254301;2804182;11725;377521;435507;273895;0;
2016-06-18 08:00:00;3580246;123419;1806438;3952;168892;214731;230204;0;
2016-06-18 16:00:00;241445;4086;114524;240;8145;11749;13590;0;
2016-06-19 00:00:00;3250077;116045;1647637;4817;158224;200423;208373;0;
2016-06-19 08:00:00;9445574;402206;5036917;11582;540688;693363;1290709;0;
2016-06-19 16:00:00;1028335;33350;703968;1618;56299;115759;876201;0;
2016-06-20 00:00:00;6187027;244458;3026210;12079;330817;450089;332415;0;
2016-06-20 08:00:00;19067257;950682;10370036;15626;1251782;1807733;2836099;0;
2016-06-20 16:00:00;597201;21325;470246;984;53614;70668;717653;0;
2016-06-21 00:00:00;10706068;450379;4143052;26172;1094193;688167;299518;0;
2016-06-21 08:00:00;23165913;1120101;11855187;21999;1351333;2496900;1891720;0;
2016-06-21 16:00:00;963894;27980;698778;1730;49727;102038;943340;0;
2016-06-22 00:00:00;8340684;361363;3980926;20121;548626;692337;288014;0;
2016-06-22 08:00:00;25306746;1268806;13371665;26688;1546365;2884448;2234418;0;
2016-06-22 16:00:00;901824;28186;593907;1348;58077;87868;597169;0;
2016-06-23 00:00:00;10122068;415172;4249694;21027;979998;711305;342665;0;
2016-06-23 08:00:00;17275191;780020;8578244;22735;906882;1841739;873809;0;
2016-06-23 16:00:00;334873;7676;161615;452;12549;16965;21580;0;
2016-06-24 00:00:00;7761356;301099;3577384;17133;533490;583577;379078;0;
2016-06-24 08:00:00;19931042;924219;10087049;20678;1107229;2087150;1835449;0;
2016-06-24 16:00:00;658522;18259;327847;928;28159;40963;58264;0;
2016-06-25 00:00:00;1975443;61526;968821;2861;81152;121155;130855;0;
2016-06-25 08:00:00;14885501;705571;8062445;16506;907435;1307664;2149807;0;
2016-06-25 16:00:00;709724;23095;546334;1108;50031;64644;657777;0;
2016-06-26 00:00:00;11328435;492450;4481644;29038;1162370;718683;266583;0;
2016-06-26 08:00:00;23465888;1103563;11757683;27819;1315506;2622132;1225843;0;
2016-06-26 16:00:00;1011738;30506;529817;1496;47260;73602;219423;0;
2016-06-27 00:00:00;8479292;325851;3690603;15261;550995;555322;393637;0;
2016-06-27 08:00:00;20912459;949718;10418709;24383;1149711;2216577;1365375;0;
2016-06-27 16:00:00;274365;5397;128625;344;8065;16435;17376;0;
2016-06-28 00:00:00;1543287;50711;768286;2152;67307;85362;101965;0;
2016-06-28 08:00:00;14854790;722831;8121342;14041;953980;1275650;2410362;0;
2016-06-28 16:00:00;620779;23353;563030;1275;46578;84389;1028938;0;
2016-06-29 00:00:00;7443704;297593;3394563;16076;459363;551427;396625;0;
2016-06-29 08:00:00;13085336;575886;6705742;15645;711750;1224978;1412642;0;
2016-06-29 16:00:00;743788;24305;505732;1144;38027;78110;557110;0;
2016-06-30 00:00:00;11374092;498804;4530404;28628;1194478;695556;236431;0;
2016-06-30 08:00:00;25711567;1297370;13409429;25164;1592502;2887802;2235888;0;
2016-06-30 16:00:00;713429;19836;527130;1151;45678;75419;739899;0;
2016-07-01 00:00:00;10905517;474877;4188411;27287;934088;525506;200316;0;
2016-07-01 08:00:00;20773030;969423;10468496;27058;1163596;2256879;1290536;0;
2016-07-01 16:00:00;1041142;34087;542591;1398;47094;79312;209406;0;
2016-07-02 00:00:00;9755280;408536;3800078;23970;1031568;606091;313251;0;
2016-07-02 08:00:00;25192624;1302406;13369218;22701;1616989;2751366;2836923;0;
2016-07-02 16:00:00;604113;22995;533272;1211;45362;82463;972670;0;
2016-07-03 00:00:00;6337327;228438;2496630;10488;744985;367369;296983;0;
2016-07-03 08:00:00;14273090;642910;7169144;18407;746421;1490365;908792;0;
2016-07-03 16:00:00;151495;2086;67254;190;4214;9524;11278;0;
2016-07-04 00:00:00;785019;21602;392034;1091;30923;39596;42288;0;
2016-07-04 08:00:00;2979719;102697;1520933;4168;134201;178600;195197;0;
2016-07-04 16:00:00;150137;1516;67850;190;3329;8582;9707;0;
2016-07-05 00:00:00;1096936;30267;547839;1486;42071;46091;55447;0;
2016-07-05 08:00:00;4196863;152151;2128728;5993;193496;259424;271535;0;
2016-07-05 16:00:00;278696;6129;131660;383;9841;11841;14430;0;
2016-07-06 00:00:00;1062400;31426;533920;1941;40731;55969;61964;0;
2016-07-06 08:00:00;5406395;199463;2745006;9849;254040;341127;365033;0;
2016-07-06 16:00:00;318803;6794;154854;562;10858;18077;21172;0;
2016-07-07 00:00:00;3050208;109924;1552975;5565;144327;196096;201240;0;
2016-07-07 08:00:00;6842012;265411;3524404;11934;343856;454966;595806;0;
2016-07-07 16:00:00;1146461;36486;655236;1894;56169;86213;350576;0;
2016-07-08 00:00:00;2748332;93915;1382641;5081;124814;169022;184691;0;
2016-07-08 08:00:00;7478450;282602;3805894;13819;360714;513730;538204;0;
2016-07-08 16:00:00;410668;10109;204181;748;15407;20256;28591;0;
2016-07-09 00:00:00;2857861;99840;1446936;5389;137404;178143;187340;0;
2016-07-09 08:00:00;11552019;509210;6167063;17222;658611;881141;1492143;0;
2016-07-09 16:00:00;853500;24876;444865;1344;40109;53777;120262;0;
2016-07-10 00:00:00;11291445;512595;4398746;30756;1190720;719483;234820;0;
2016-07-10 08:00:00;17641935;848142;9132953;29821;1005295;1890830;1076054;0;
2016-07-10 16:00:00;683825;22176;452158;1267;34359;79275;589567;0;
2016-07-11 00:00:00;11076291;496269;4353027;29376;1193032;723315;242402;0;
2016-07-11 08:00:00;23472419;1169480;12309560;30973;1425328;2575968;2307985;0;
2016-07-11 16:00:00;786583;23712;393008;1336;34786;56327;65786;0;
2016-07-12 00:00:00;5637924;250849;2743353;13223;321194;484659;256355;0;
2016-07-12 08:00:00;15144114;719523;7815185;23830;849181;1521783;1164033;0;
2016-07-12 16:00:00;474264;17615;342574;882;27420;52928;448469;0;
2016-07-13 00:00:00;4145635;155019;2078456;7999;195554;283876;262463;0;
2016-07-13 08:00:00;21056902;1073947;11331920;26925;1328998;2242475;2421804;0;
2016-07-13 16:00:00;510920;22209;504963;1115;34999;75113;977196;0;
2016-07-14 00:00:00;9224725;406101;4119884;23315;682110;746242;329466;0;
2016-07-14 08:00:00;21170158;1073749;11315428;26635;1357635;2234540;2577322;0;
2016-07-14 16:00:00;471929;21747;486427;1061;33210;79523;997011;0;
2016-07-15 00:00:00;5356828;191070;2501034;10877;372244;354326;322784;0;
2016-07-15 08:00:00;6540793;250885;3296971;11120;322508;472376;460016;0;
2016-07-15 16:00:00;555413;15069;283799;1027;23677;39998;80106;0;
2016-07-16 00:00:00;1891989;62181;940515;3520;85948;114782;115549;0;
2016-07-16 08:00:00;12845311;661504;7211727;11435;859180;1217706;2247264;0;
2016-07-16 16:00:00;618480;20209;458426;1116;31627;74760;689130;0;
2016-07-17 00:00:00;7865410;336463;3574756;20421;606940;700198;285934;0;
2016-07-17 08:00:00;14806724;685290;7698274;26480;788222;1577091;1026599;0;
2016-07-17 16:00:00;651977;21250;364867;1493;28500;64810;231698;0;
2016-07-18 00:00:00;5618386;220763;2732865;4212;288246;424906;317842;0;
2016-07-18 08:00:00;20170692;964467;10614318;28658;1150928;2098682;2122884;0;
2016-07-18 16:00:00;1151599;42876;809143;7104;48584;125931;964379;0;
2016-07-19 00:00:00;10660574;477256;4073000;3625;1162560;734391;227955;0;
2016-07-19 08:00:00;26554636;1334709;14080945;36857;1630719;3122558;2539136;0;
2016-07-19 16:00:00;838935;28597;577722;4970;40244;99108;775992;0;
2016-07-20 00:00:00;10619580;470294;4202991;3503;1100522;755236;250058;0;
2016-07-20 08:00:00;20116123;951496;10229989;12425;1129090;2387105;887556;0;
2016-07-20 16:00:00;194168;2989;89761;148;5301;9972;12127;0;
2016-07-21 00:00:00;2762895;96370;1388950;2628;123501;180770;195143;0;
2016-07-21 08:00:00;10746016;440395;5542414;14641;549212;827667;1103771;0;
2016-07-21 16:00:00;615716;18283;311336;734;26837;40851;56456;0;
2016-07-22 00:00:00;2697983;98286;1361447;2331;133360;180452;167691;0;
2016-07-22 08:00:00;5920551;219527;3009240;5712;284408;394384;427570;0;
2016-07-22 16:00:00;186351;2514;85456;138;4473;10088;10545;0;
2016-07-23 00:00:00;2182124;76106;1107615;2063;101263;140921;153490;0;
2016-07-23 08:00:00;11468556;465615;5897352;14819;582602;902068;1105242;0;
2016-07-23 16:00:00;705870;21811;364790;1100;31939;49748;81922;0;
2016-07-24 00:00:00;7970354;353087;3149456;3374;719584;669796;232753;0;
2016-07-24 08:00:00;17132046;832019;9000402;23648;1007121;1905961;1754874;0;
2016-07-24 16:00:00;635243;18649;382184;2943;32241;52466;275101;0;
2016-07-25 00:00:00;8730802;393345;3582648;3365;718152;748468;232121;0;
2016-07-25 08:00:00;16508214;810053;8650924;15493;961105;2015976;1248689;0;
2016-07-25 16:00:00;436347;15992;349334;4160;25033;49367;501001;0;
2016-07-26 00:00:00;9269554;408397;3461616;3383;948031;731256;240564;0;
2016-07-26 08:00:00;21870505;1103910;11561675;29231;1353628;2850920;2127509;0;
2016-07-26 16:00:00;673545;23352;440018;2678;37105;68537;463860;0;
2016-07-27 00:00:00;142881;2421;65888;210;22683;10063;11038;0;
2016-07-27 08:00:00;0;0;0;0;0;0;0;0;
2016-07-27 16:00:00;0;0;0;0;0;0;0;0;
2016-07-28 00:00:00;0;0;0;0;0;0;0;0;
2016-07-28 08:00:00;0;0;0;0;0;0;0;0;
2016-07-28 16:00:00;0;0;0;0;0;0;0;0;
2016-07-29 00:00:00;0;0;0;0;0;0;0;0;
2016-07-29 08:00:00;0;0;0;0;0;0;0;0;
2016-07-29 16:00:00;0;0;0;0;0;0;0;0;
2016-07-30 00:00:00;0;0;0;0;0;0;0;0;
2016-07-30 08:00:00;0;0;0;0;0;0;0;0;
2016-07-30 16:00:00;0;0;0;0;0;0;0;0;
2016-07-31 00:00:00;0;0;0;0;0;0;0;0;
2016-07-31 08:00:00;0;0;0;0;0;0;0;0;
2016-07-31 16:00:00;0;0;0;0;0;0;0;0;
2016-08-01 00:00:00;371151;18273;185143;901;23644;45027;8316;0;
2016-08-01 08:00:00;9278131;421414;4579842;22679;517682;1082093;457764;0;
2016-08-01 16:00:00;92977;164;41760;193;1617;3397;7115;0;
2016-08-02 00:00:00;3866796;166255;1711763;8007;258497;323741;164301;0;
2016-08-02 08:00:00;9646228;497497;5196803;26183;621405;1173479;1083638;0;
2016-08-02 16:00:00;120410;5372;137595;402;5109;27811;379196;0;
2016-08-03 00:00:00;3917779;179639;1439493;7921;336697;339071;108695;0;
2016-08-03 08:00:00;8219563;417729;4505653;21475;524636;899990;1180213;0;
2016-08-03 16:00:00;164078;8568;180048;574;7342;32382;435356;0;
2016-08-04 00:00:00;3726595;139172;1460583;6637;446170;277999;187626;0;
2016-08-04 08:00:00;3446715;134935;1716181;7002;175738;284132;216290;0;
2016-08-04 16:00:00;98088;1722;46879;192;2873;5716;7270;0;
2016-08-05 00:00:00;3435326;140396;1627896;6896;221358;293981;183371;0;
2016-08-05 08:00:00;7955692;364162;4069041;18852;442855;875947;706409;0;
2016-08-05 16:00:00;353555;9932;181269;732;15053;23791;46206;0;
2016-08-06 00:00:00;978116;32036;490029;1877;43363;55923;65742;0;
2016-08-06 08:00:00;5832429;275329;3231558;14374;367696;483027;958191;0;
2016-08-06 16:00:00;182516;6198;148520;514;7631;21446;219806;0;
2016-08-07 00:00:00;2354669;86290;1187123;4568;110426;155462;154162;0;
2016-08-07 08:00:00;6836721;276960;3473784;13997;348661;544724;559543;0;
2016-08-07 16:00:00;216221;4704;105032;429;7223;11811;20442;0;
2016-08-08 00:00:00;3954879;166911;1316715;8099;465958;327353;94619;0;
2016-08-08 08:00:00;9875979;497446;5220830;27003;628407;1337368;817334;0;
2016-08-08 16:00:00;176848;5610;137504;468;8127;24226;236415;0;
2016-08-09 00:00:00;1507433;57619;736715;3058;100381;125345;75189;0;
2016-08-09 08:00:00;8997471;456951;4852327;22823;569736;1136079;1094650;0;
2016-08-09 16:00:00;142790;5878;143494;418;7514;26319;358977;0;
2016-08-10 00:00:00;3792963;157971;1536705;7910;427240;365132;129117;0;
2016-08-10 08:00:00;7307871;329975;3703688;17605;412736;839790;540137;0;
2016-08-10 16:00:00;275301;7911;156094;595;11885;22997;93207;0;
2016-08-11 00:00:00;688221;21736;343824;1333;29917;40024;43374;0;
2016-08-11 08:00:00;6323771;266077;3248226;13618;325022;572001;525597;0;
2016-08-11 16:00:00;413051;15016;259196;970;18149;40087;253459;0;
2016-08-12 00:00:00;4950251;214418;1631563;10883;541749;463444;119304;0;
2016-08-12 08:00:00;13373931;710039;7278527;38721;915441;1855008;1450398;0;
2016-08-12 16:00:00;157505;5604;143817;407;5219;26073;369056;0;
2016-08-13 00:00:00;3075849;115958;1467087;6015;167818;227462;168930;0;
2016-08-13 08:00:00;3970003;149410;1988674;7825;193725;279539;246049;0;
2016-08-13 16:00:00;20873;-974;3720;36;-231;3128;3591;0;
2016-08-14 00:00:00;2177370;80702;1085081;4337;104329;157267;139277;0;
2016-08-14 08:00:00;8366784;396452;4533425;21222;484514;905205;1151101;0;
2016-08-14 16:00:00;215895;8379;172637;584;8416;31285;295891;0;
2016-08-15 00:00:00;3094959;123584;1466265;6472;172093;271534;160939;0;
2016-08-15 08:00:00;7812279;403984;4267708;22533;514617;1082783;1025696;0;
2016-08-15 16:00:00;178779;5481;123025;454;8113;21039;152717;0;
2016-08-16 00:00:00;746659;24176;373462;1454;31557;44333;46110;0;
2016-08-16 08:00:00;1993083;70919;1018149;3865;96450;118205;127629;0;
2016-08-16 16:00:00;56685;-419;21961;110;559;4418;4668;0;
2016-08-17 00:00:00;3158987;130790;1306175;7087;236164;320334;119923;0;
2016-08-17 08:00:00;7978703;376302;4114451;20335;469254;1035148;625274;0;
2016-08-17 16:00:00;178772;3892;94990;392;6269;17724;79426;0;
2016-08-18 00:00:00;1354788;50362;657029;2782;67459;106675;74957;0;
2016-08-18 08:00:00;10961853;483942;4268145;25785;574589;844244;759047;0;
2016-08-18 16:00:00;289025;6824;154112;604;11196;17393;44180;0;
2016-08-19 00:00:00;4123981;178095;1914422;9623;255059;444620;159826;0;
2016-08-19 08:00:00;22432884;1231431;12328936;68582;1605092;3510446;2647436;0;
2016-08-19 16:00:00;108952;5622;124631;310;3424;25413;394675;0;
2016-08-20 00:00:00;2488557;92018;1221460;4967;121985;184985;148647;0;
2016-08-20 08:00:00;13744934;696446;7463229;38126;891690;1754302;1977734;0;
2016-08-20 16:00:00;150890;5429;129967;390;5861;24656;292903;0;
2016-08-21 00:00:00;6204282;242972;2406938;13855;573912;667179;221555;0;
2016-08-21 08:00:00;19332831;981130;10113864;54972;1273310;2908819;1781653;0;
2016-08-21 16:00:00;265729;7709;153967;601;11608;29170;161758;0;
2016-08-22 00:00:00;7017915;305783;2514665;16849;630718;846792;178206;0;
2016-08-22 08:00:00;10476472;453911;5259963;25254;568090;1295334;519406;0;
2016-08-22 16:00:00;4925;-1265;2380;7;-906;5546;4387;0;
2016-08-23 00:00:00;1656723;57708;839092;3196;78145;103827;114859;0;
2016-08-23 08:00:00;12873116;625287;6922484;38559;798893;1647129;1693586;0;
2016-08-23 16:00:00;259682;7991;170447;860;12833;22917;156652;0;
2016-08-24 00:00:00;6097051;255146;2200836;4858;602040;709500;197113;0;
2016-08-24 08:00:00;15698405;827328;8648375;56788;1101270;2304739;2380215;0;
2016-08-24 16:00:00;86542;3648;96631;288;1553;21866;364147;0;
2016-08-25 00:00:00;2801049;95728;1332230;4915;174315;192121;182642;0;
2016-08-25 08:00:00;3823802;142061;1938485;8197;184663;252759;328399;0;
2016-08-25 16:00:00;123505;3886;95541;471;4847;20699;215700;0;
2016-08-26 00:00:00;5848486;277857;2307256;5454;458036;739647;162742;0;
2016-08-26 08:00:00;15057574;711491;7600478;31776;900159;2276191;580099;0;
2016-08-26 16:00:00;42788;-1000;21525;82;106;4126;4676;0;
2016-08-27 00:00:00;5432763;231391;2029141;5333;426172;648377;193245;0;
2016-08-27 08:00:00;19858648;1020492;10478016;56258;1337285;3223228;1771229;0;
2016-08-27 16:00:00;73411;230;38603;180;1218;9775;11023;0;
2016-08-28 00:00:00;7320432;330354;2483452;4296;664322;988459;142492;0;
2016-08-28 08:00:00;22098653;1124051;11620453;60950;1456444;3629590;1688605;0;
2016-08-28 16:00:00;121361;1613;63757;309;3121;11456;15361;0;
2016-08-29 00:00:00;2304768;79489;1125533;4194;108584;152410;140186;0;
